OpenTime,Open,High,Low,Close,Volume
2025-05-06T09:15:00.0000000Z,144.20000000,144.28000000,144.19000000,144.27000000,206.06900000
2025-05-06T09:16:00.0000000Z,144.27000000,144.27000000,144.09000000,144.10000000,684.43300000
2025-05-06T09:17:00.0000000Z,144.11000000,144.14000000,144.06000000,144.14000000,424.19000000
2025-05-06T09:18:00.0000000Z,144.14000000,144.15000000,144.08000000,144.10000000,281.27800000
2025-05-06T09:19:00.0000000Z,144.10000000,144.11000000,144.06000000,144.07000000,488.47900000
2025-05-06T09:20:00.0000000Z,144.08000000,144.10000000,144.06000000,144.08000000,590.61900000
2025-05-06T09:21:00.0000000Z,144.08000000,144.15000000,144.06000000,144.15000000,1073.85000000
2025-05-06T09:22:00.0000000Z,144.14000000,144.14000000,144.06000000,144.09000000,480.74100000
2025-05-06T09:23:00.0000000Z,144.09000000,144.18000000,144.09000000,144.18000000,351.77300000
2025-05-06T09:24:00.0000000Z,144.18000000,144.22000000,144.11000000,144.11000000,266.68200000
2025-05-06T09:25:00.0000000Z,144.12000000,144.12000000,144.01000000,144.02000000,670.36600000
2025-05-06T09:26:00.0000000Z,144.02000000,144.11000000,144.02000000,144.11000000,801.65700000
2025-05-06T09:27:00.0000000Z,144.10000000,144.22000000,144.10000000,144.22000000,422.87100000
2025-05-06T09:28:00.0000000Z,144.21000000,144.23000000,144.21000000,144.23000000,226.29700000
2025-05-06T09:29:00.0000000Z,144.22000000,144.25000000,144.22000000,144.22000000,1197.23200000
